trading_date,range_type,direction,confirmation_time,confirmation_price,dr_high,dr_low,dr_range,extreme_type,extreme_price,extreme_time,first_retracement_occurred,first_retracement_percent,first_retracement_price,first_retracement_time,maximum_retracement_before_extreme,maximum_retracement_price,maximum_retracement_time,retracement_episode_count,confirmation_bucket
2024-08-21,ADR,LONG,2024-08-20 20:45:00,19732.521,19728.053,19697.976,30.07700000000113,HOD,19937.008,2024-08-22 09:30:00,True,5.359346583530062,19844.62,2024-08-21 18:25:00,60.90257474299815,19848.465,2024-08-21 23:10:00,8,20:45–21:00
2024-08-21,ODR,SHORT,2024-08-21 05:00:00,19700.587,19739.332,19720.653,18.679000000000087,LOD,19457.565,2024-08-22 15:55:00,True,47.344898434687856,19646.076,2024-08-22 11:55:00,100.0,19736.089,2024-08-22 12:25:00,6,05:00–05:15
2024-08-21,RDR,LONG,2024-08-21 10:35:00,19845.397,19812.642,19730.089,82.55299999999988,HOD,19937.008,2024-08-22 09:30:00,True,17.110345006356106,19844.62,2024-08-21 18:25:00,100.0,19799.91,2024-08-21 22:15:00,20,10:30–10:45
2024-08-22,ADR,SHORT,2024-08-21 21:30:00,19835.731,19851.687,19838.032,13.655000000002474,LOD,19517.053,2024-08-23 12:45:00,True,2.654626356047681,19548.375,2024-08-22 18:15:00,95.0889916519924,19602.389,2024-08-23 10:25:00,1,21:30–21:45
2024-08-22,ODR,LONG,2024-08-22 05:15:00,19846.132,19834.653,19813.932,20.72099999999773,HOD,19823.419,2024-08-23 10:25:00,False,,,,,,,0,05:15–05:30
2024-08-22,RDR,SHORT,2024-08-22 10:45:00,19776.653,19912.564,19806.889,105.67499999999929,LOD,19517.053,2024-08-23 12:45:00,True,2.96494540431632,19548.375,2024-08-22 18:15:00,100.0,19817.243,2024-08-23 10:10:00,3,10:45–11:00
2024-08-26,ADR,LONG,2024-08-25 20:35:00,19720.699,19708.386,19658.889,49.49699999999939,HOD,19621.397,2024-08-27 11:00:00,False,,,,,,,0,20:30–20:45
2024-08-26,ODR,LONG,2024-08-26 04:05:00,19768.465,19757.975,19714.81,43.16499999999724,HOD,19621.397,2024-08-27 11:00:00,False,,,,,,,0,04:00–04:15
2024-08-26,RDR,SHORT,2024-08-26 10:30:00,19481.92,19719.586,19544.565,175.02100000000064,LOD,19371.354,2024-08-27 09:45:00,True,19.417344672287985,19478.899,2024-08-26 18:10:00,100.0,19545.51,2024-08-27 01:10:00,18,10:30–10:45
2024-08-27,ADR,SHORT,2024-08-26 20:50:00,19489.509,19510.854,19492.889,17.965000000000146,LOD,19212.808,2024-08-28 14:00:00,True,100.0,19514.875,2024-08-27 19:30:00,100.0,19517.099,2024-08-27 19:30:00,7,20:45–21:00
2024-08-27,ODR,LONG,2024-08-27 04:00:00,19559.197,19545.575,19515.697,29.87800000000061,HOD,19619.699,2024-08-28 05:00:00,True,100.0,19530.342,2024-08-27 18:10:00,100.0,19514.065,2024-08-27 18:10:00,12,04:00–04:15
2024-08-27,RDR,LONG,2024-08-27 10:30:00,19566.543,19557.642,19399.898,157.74399999999878,HOD,19619.699,2024-08-28 05:00:00,True,100.0,19530.342,2024-08-27 18:10:00,100.0,19514.065,2024-08-27 18:10:00,12,10:30–10:45
2024-08-28,ADR,LONG,2024-08-27 20:45:00,19532.875,19529.619,19505.897,23.721999999997934,HOD,19628.354,2024-08-29 10:50:00,True,100.0,19469.721,2024-08-29 09:40:00,100.0,19474.565,2024-08-29 09:40:00,5,20:45–21:00
2024-08-28,ODR,LONG,2024-08-28 04:30:00,19592.976,19581.62,19560.143,21.476999999998952,HOD,19628.354,2024-08-29 10:50:00,True,100.0,19515.853,2024-08-29 10:05:00,100.0,19518.798,2024-08-29 10:05:00,1,04:30–04:45
2024-08-28,RDR,SHORT,2024-08-28 10:40:00,19437.165,19559.932,19474.621,85.31100000000151,LOD,19076.886,2024-08-28 18:45:00,True,18.410056720186287,19199.299,2024-08-28 18:05:00,18.410056720186287,19151.599,2024-08-28 18:05:00,1,10:30–10:45
2024-08-29,ADR,LONG,2024-08-28 20:40:00,19187.632,19176.798,19118.554,58.24399999999878,HOD,19579.909,2024-08-30 15:55:00,True,9.456280504322692,19367.321,2024-08-29 18:25:00,64.08270742686581,19534.143,2024-08-30 12:35:00,17,20:30–20:45
2024-08-29,ODR,LONG,2024-08-29 04:10:00,19348.619,19327.789,19276.287,51.50200000000041,HOD,19579.909,2024-08-30 15:55:00,True,33.481406696956,19367.321,2024-08-29 18:25:00,100.0,19320.02,2024-08-30 12:35:00,21,04:00–04:15
2024-08-29,RDR,SHORT,2024-08-29 14:30:00,19399.219,19578.698,19432.121,146.57700000000114,LOD,19320.02,2024-08-30 12:35:00,True,32.056790123457226,19377.087,2024-08-29 18:10:00,100.0,19433.775,2024-08-30 03:15:00,7,14:30–14:45
2024-09-02,ADR,LONG,2024-09-01 20:45:00,19557.253,19548.398,19534.875,13.523000000001048,HOD,19633.575,2024-09-02 18:10:00,True,10.41749743217867,19622.532,2024-09-02 18:05:00,10.41749743217867,19623.908,2024-09-02 18:05:00,1,20:45–21:00
2024-09-02,ODR,LONG,2024-09-02 04:20:00,19516.543,19509.521,19467.064,42.45700000000216,HOD,19633.575,2024-09-02 18:10:00,True,7.0877729544851205,19622.532,2024-09-02 18:05:00,7.0877729544851205,19623.908,2024-09-02 18:05:00,1,04:15–04:30
2024-09-02,RDR,LONG,2024-09-02 10:35:00,19600.887,19590.875,19544.575,46.29999999999927,HOD,19633.575,2024-09-02 18:10:00,True,21.403743979342373,19622.532,2024-09-02 18:05:00,21.403743979342373,19623.908,2024-09-02 18:05:00,1,10:30–10:45
2024-09-03,ADR,LONG,2024-09-02 21:10:00,19552.321,19546.554,19514.22,32.33399999999892,HOD,19069.699,2024-09-04 11:05:00,False,,,,,,,0,21:00–21:15
2024-09-03,ODR,SHORT,2024-09-03 04:35:00,19517.499,19591.789,19521.608,70.1810000000005,LOD,18778.431,2024-09-03 21:15:00,True,5.615217667196502,18934.075,2024-09-03 18:10:00,8.708292417193997,18851.02,2024-09-03 20:50:00,4,04:30–04:45
2024-09-03,RDR,SHORT,2024-09-03 10:30:00,19213.065,19428.754,19246.187,182.5669999999991,LOD,18778.431,2024-09-03 21:15:00,True,10.071283271770003,18934.075,2024-09-03 18:10:00,14.84501506918006,18923.298,2024-09-03 18:25:00,4,10:30–10:45
2024-09-04,ADR,SHORT,2024-09-03 20:35:00,18851.732,18929.51,18899.676,29.833999999998923,LOD,18783.353,2024-09-05 08:20:00,True,100.0,18904.331,2024-09-04 19:30:00,100.0,18897.919,2024-09-04 19:30:00,17,20:30–20:45
2024-09-04,ODR,LONG,2024-09-04 04:30:00,18873.764,18866.076,18795.92,70.15600000000268,HOD,19108.542,2024-09-05 10:25:00,True,26.58207794452169,18917.053,2024-09-04 18:15:00,100.0,18846.497,2024-09-04 19:40:00,28,04:30–04:45
2024-09-04,RDR,LONG,2024-09-04 10:30:00,18992.553,18946.421,18830.621,115.79999999999929,HOD,19108.542,2024-09-05 10:25:00,True,100.0,18939.92,2024-09-04 20:55:00,100.0,18942.331,2024-09-04 20:55:00,8,10:30–10:45
2024-09-05,ADR,LONG,2024-09-04 20:45:00,18948.608,18939.387,18859.642,79.74499999999898,HOD,18936.243,2024-09-06 09:20:00,False,,,,,,,0,20:45–21:00
2024-09-05,ODR,SHORT,2024-09-05 08:15:00,18806.431,18953.921,18852.897,101.0239999999976,LOD,18396.819,2024-09-06 16:10:00,True,71.09837487273975,18845.232,2024-09-05 20:25:00,100.0,18854.099,2024-09-05 22:05:00,26,08:15–08:30
2024-09-05,RDR,SHORT,2024-09-05 11:25:00,18827.676,19088.532,18841.487,247.04499999999825,LOD,18396.819,2024-09-06 16:10:00,True,100.0,18845.232,2024-09-05 20:25:00,100.0,18846.899,2024-09-05 20:25:00,24,11:15–11:30
2024-09-09,ODR,LONG,2024-09-09 05:05:00,18590.599,18587.143,18542.153,44.9900000000016,HOD,18846.587,2024-09-10 15:30:00,True,21.366553737720192,18679.52,2024-09-09 18:10:00,100.0,18581.432,2024-09-10 00:35:00,24,05:00–05:15
2024-09-09,RDR,SHORT,2024-09-09 10:30:00,18549.809,18664.175,18588.254,75.92099999999846,LOD,18551.889,2024-09-10 05:10:00,True,100.0,18592.765,2024-09-10 00:40:00,100.0,18595.789,2024-09-10 00:40:00,6,10:30–10:45
2024-09-10,ADR,SHORT,2024-09-10 00:30:00,18606.021,18692.564,18615.231,77.33299999999872,LOD,18525.286,2024-09-11 10:55:00,False,,,,,,,0,00:30–00:45
2024-09-10,ODR,SHORT,2024-09-10 05:05:00,18557.198,18649.597,18584.786,64.81100000000151,LOD,18525.286,2024-09-11 10:55:00,False,,,,,,,0,05:00–05:15
2024-09-10,RDR,SHORT,2024-09-10 11:50:00,18641.789,18768.075,18681.91,86.16500000000087,LOD,18525.286,2024-09-11 10:55:00,True,100.0,18704.421,2024-09-11 01:30:00,100.0,18705.019,2024-09-11 01:30:00,2,11:45–12:00
2024-09-11,ADR,SHORT,2024-09-10 21:30:00,18742.732,18827.109,18785.653,41.45600000000195,LOD,19159.31,2024-09-12 09:50:00,False,,,,,,,0,21:30–21:45
2024-09-11,ODR,SHORT,2024-09-11 04:35:00,18756.943,18793.653,18760.575,33.0779999999977,LOD,19159.31,2024-09-12 09:50:00,False,,,,,,,0,04:30–04:45
2024-09-11,RDR,SHORT,2024-09-11 10:30:00,18589.597,18874.489,18632.108,242.3810000000012,LOD,19159.31,2024-09-12 09:50:00,False,,,,,,,0,10:30–10:45
2024-09-12,ADR,LONG,2024-09-11 20:30:00,19254.343,19244.808,19209.842,34.96600000000035,HOD,19557.565,2024-09-13 13:50:00,True,5.478707609906793,19413.52,2024-09-12 18:35:00,42.7611568980287,19496.865,2024-09-13 10:30:00,15,20:30–20:45
2024-09-12,ODR,SHORT,2024-09-12 04:00:00,19243.631,19303.854,19254.489,49.36499999999796,LOD,19382.119,2024-09-13 09:30:00,False,,,,,,,0,04:00–04:15
2024-09-12,RDR,LONG,2024-09-12 10:30:00,19336.41,19314.92,19182.354,132.5659999999989,HOD,19557.565,2024-09-13 13:50:00,True,9.022965703686657,19413.52,2024-09-12 18:35:00,57.96520089862936,19496.865,2024-09-13 10:30:00,15,10:30–10:45
2024-09-16,ADR,SHORT,2024-09-15 20:50:00,19496.481,19522.775,19500.645,22.13000000000102,LOD,19326.008,2024-09-17 13:45:00,True,16.36492125454275,19426.086,2024-09-16 18:05:00,100.0,19503.419,2024-09-17 04:10:00,14,20:45–21:00
2024-09-16,ODR,LONG,2024-09-16 04:00:00,19517.536,19500.297,19472.318,27.97899999999936,HOD,19603.775,2024-09-17 10:45:00,True,100.0,19486.953,2024-09-17 04:15:00,100.0,19488.508,2024-09-17 04:15:00,9,04:00–04:15
2024-09-16,RDR,SHORT,2024-09-16 10:30:00,19296.309,19440.532,19328.297,112.23500000000058,LOD,19326.008,2024-09-17 13:45:00,False,,,,,,,0,10:30–10:45
2024-09-17,ADR,SHORT,2024-09-16 20:35:00,19411.299,19436.754,19417.264,19.4900000000016,LOD,19322.565,2024-09-18 15:50:00,True,100.0,19435.686,2024-09-18 04:20:00,100.0,19425.142,2024-09-18 04:20:00,11,20:30–20:45
2024-09-17,ODR,LONG,2024-09-17 05:00:00,19502.054,19494.109,19445.942,48.16700000000128,HOD,19652.097,2024-09-18 14:00:00,False,,,,,,,0,05:00–05:15
2024-09-17,RDR,LONG,2024-09-17 10:45:00,19592.298,19555.819,19482.519,73.29999999999927,HOD,19652.097,2024-09-18 14:00:00,False,,,,,,,0,10:45–11:00
2024-09-18,ADR,LONG,2024-09-17 21:05:00,19462.487,19460.076,19442.897,17.179000000000087,HOD,19956.143,2024-09-19 13:50:00,True,57.5237099023703,19520.987,2024-09-18 20:05:00,100.0,19437.264,2024-09-18 21:10:00,21,21:00–21:15
2024-09-18,ODR,SHORT,2024-09-18 04:05:00,19420.154,19475.953,19441.586,34.36700000000201,LOD,19401.608,2024-09-18 19:30:00,True,83.5437638628218,19435.799,2024-09-18 18:15:00,100.0,19443.731,2024-09-18 18:25:00,4,04:00–04:15
2024-09-18,RDR,SHORT,2024-09-18 11:20:00,19396.564,19478.886,19411.909,66.97699999999895,LOD,19401.608,2024-09-18 19:30:00,True,100.0,19435.799,2024-09-18 18:15:00,100.0,19437.076,2024-09-18 18:15:00,2,11:15–11:30
2024-09-19,ADR,LONG,2024-09-18 23:30:00,19608.786,19546.019,19408.276,137.74299999999857,HOD,19852.708,2024-09-20 15:35:00,True,6.68092356909377,19814.386,2024-09-19 18:15:00,73.37326142683462,19808.721,2024-09-20 11:15:00,3,23:30–23:45
2024-09-19,ODR,LONG,2024-09-19 05:00:00,19705.854,19701.109,19648.486,52.62299999999959,HOD,19852.708,2024-09-20 15:35:00,True,14.501471809193172,19814.386,2024-09-19 18:15:00,100.0,19699.543,2024-09-20 10:50:00,9,05:00–05:15
2024-09-19,RDR,LONG,2024-09-19 10:30:00,19902.508,19884.076,19755.009,129.06700000000274,HOD,19852.708,2024-09-20 15:35:00,False,,,,,,,0,10:30–10:45
2024-09-23,ADR,LONG,2024-09-22 20:30:00,19869.887,19853.021,19799.309,53.711999999999534,HOD,19992.908,2024-09-24 11:55:00,True,81.70357751278917,19856.243,2024-09-23 21:20:00,100.0,19848.643,2024-09-23 21:25:00,14,20:30–20:45
2024-09-23,RDR,LONG,2024-09-23 11:50:00,19891.575,19874.354,19819.853,54.50100000000021,HOD,19992.908,2024-09-24 11:55:00,True,100.0,19867.031,2024-09-24 01:15:00,100.0,19862.72,2024-09-24 01:15:00,13,11:45–12:00
2024-09-24,ADR,LONG,2024-09-23 21:10:00,19861.731,19844.665,19825.864,18.80099999999948,HOD,20044.409,2024-09-25 10:15:00,True,4.935614869319308,19954.221,2024-09-24 18:15:00,100.0,19843.776,2024-09-25 02:30:00,12,21:00–21:15
2024-09-24,ODR,LONG,2024-09-24 04:10:00,19932.808,19928.075,19874.72,53.35499999999956,HOD,20044.409,2024-09-25 10:15:00,True,17.8676886347882,19954.221,2024-09-24 18:15:00,100.0,19926.219,2024-09-24 20:10:00,8,04:00–04:15
2024-09-24,RDR,LONG,2024-09-24 11:45:00,19942.489,19909.099,19763.808,145.29099999999744,HOD,20044.409,2024-09-25 10:15:00,True,11.194646723082338,19954.221,2024-09-24 18:15:00,100.0,19894.321,2024-09-24 21:15:00,14,11:45–12:00
2024-09-25,ADR,SHORT,2024-09-24 20:55:00,19915.389,19959.376,19924.164,35.211999999999534,LOD,19961.886,2024-09-26 11:00:00,False,,,,,,,0,20:45–21:00
2024-09-25,ODR,LONG,2024-09-25 06:00:00,19894.899,19883.754,19845.721,38.03299999999945,HOD,20313.799,2024-09-26 09:10:00,True,4.349582850089343,20011.586,2024-09-25 18:10:00,13.485543992886504,20086.087,2024-09-25 21:25:00,19,06:00–06:15
2024-09-26,ADR,LONG,2024-09-25 20:30:00,20088.11,20079.599,20027.098,52.500999999996566,HOD,20176.099,2024-09-27 08:45:00,True,11.195324737921313,20153.298,2024-09-26 18:20:00,100.0,20078.287,2024-09-26 21:40:00,26,20:30–20:45
2024-09-26,RDR,SHORT,2024-09-26 10:30:00,20100.021,20280.521,20119.143,161.3780000000006,LOD,19953.289,2024-09-27 14:30:00,True,100.0,20121.02,2024-09-26 19:50:00,100.0,20126.354,2024-09-26 19:50:00,23,10:30–10:45
2024-09-30,ADR,SHORT,2024-09-29 21:00:00,20011.132,20061.998,20025.954,36.04399999999805,LOD,19619.931,2024-10-01 11:15:00,True,39.80866491986731,20016.076,2024-09-30 18:10:00,100.0,20026.231,2024-09-30 18:25:00,13,21:00–21:15
2024-09-30,ODR,SHORT,2024-09-30 04:15:00,19958.689,20022.62,19969.698,52.92199999999866,LOD,19619.931,2024-10-01 11:15:00,True,50.59029889378599,19871.389,2024-10-01 10:00:00,50.59029889378599,19840.509,2024-10-01 10:00:00,3,04:15–04:30
2024-09-30,RDR,SHORT,2024-09-30 14:15:00,19895.109,20034.065,19926.098,107.96699999999691,LOD,19619.931,2024-10-01 11:15:00,True,64.78724568280147,19871.389,2024-10-01 10:00:00,64.78724568280147,19840.509,2024-10-01 10:00:00,3,14:15–14:30
2024-10-01,ADR,LONG,2024-09-30 20:45:00,20063.064,20040.987,20014.454,26.532999999999447,HOD,19882.064,2024-10-02 11:15:00,False,,,,,,,0,20:45–21:00
2024-10-01,ODR,LONG,2024-10-01 06:10:00,20078.242,20074.632,20007.131,67.5010000000002,HOD,19882.064,2024-10-02 11:15:00,False,,,,,,,0,06:00–06:15
2024-10-01,RDR,SHORT,2024-10-01 11:05:00,19642.554,20040.199,19706.22,333.97899999999936,LOD,19627.476,2024-10-02 09:45:00,True,100.0,19717.865,2024-10-01 18:45:00,100.0,19714.442,2024-10-01 18:45:00,17,11:00–11:15
2024-10-02,ADR,LONG,2024-10-01 20:40:00,19755.199,19753.631,19698.709,54.9220000000023,HOD,19911.619,2024-10-03 10:05:00,True,10.64201008678224,19851.965,2024-10-02 18:10:00,100.0,19748.998,2024-10-02 21:40:00,17,20:30–20:45
2024-10-02,ODR,SHORT,2024-10-02 06:00:00,19684.976,19754.543,19706.564,47.979000000003,LOD,19647.942,2024-10-03 03:45:00,True,100.0,19720.299,2024-10-03 03:20:00,100.0,19707.998,2024-10-03 03:20:00,2,06:00–06:15
2024-10-02,RDR,LONG,2024-10-02 10:45:00,19845.853,19799.875,19629.61,170.26499999999942,HOD,19911.619,2024-10-03 10:05:00,True,18.3555116690952,19851.965,2024-10-02 18:10:00,100.0,19779.208,2024-10-02 20:15:00,6,10:45–11:00
2024-10-03,ADR,SHORT,2024-10-02 21:05:00,19771.719,19851.565,19796.576,54.98899999999776,LOD,19744.654,2024-10-03 18:15:00,True,21.89680069965493,19758.175,2024-10-03 18:10:00,21.89680069965493,19754.689,2024-10-03 18:10:00,1,21:00–21:15
2024-10-03,ODR,LONG,2024-10-03 07:55:00,19773.886,19758.976,19662.842,96.1339999999982,HOD,20066.098,2024-10-04 09:15:00,True,100.0,19750.01,2024-10-03 18:10:00,100.0,19744.654,2024-10-03 18:10:00,14,07:45–08:00
2024-10-07,ADR,LONG,2024-10-06 21:30:00,20052.499,20049.021,20008.075,40.94599999999991,HOD,20135.087,2024-10-08 15:50:00,True,100.0,20041.486,2024-10-08 10:50:00,100.0,20037.164,2024-10-08 10:50:00,9,21:30–21:45
2024-10-07,ODR,SHORT,2024-10-07 04:45:00,19935.375,20013.02,19945.297,67.72300000000178,LOD,19713.831,2024-10-07 18:30:00,True,4.66000793755975,19829.989,2024-10-07 18:10:00,4.66000793755975,19829.099,2024-10-07 18:10:00,1,04:45–05:00
2024-10-07,RDR,SHORT,2024-10-07 14:30:00,19876.253,19987.253,19908.742,78.51100000000224,LOD,19713.831,2024-10-07 18:30:00,True,6.678595551555645,19829.989,2024-10-07 18:10:00,6.678595551555645,19829.099,2024-10-07 18:10:00,1,14:30–14:45
2024-10-08,ADR,SHORT,2024-10-07 21:30:00,19772.621,19832.11,19783.189,48.921000000002095,LOD,20003.308,2024-10-09 03:20:00,False,,,,,,,0,21:30–21:45
2024-10-08,ODR,LONG,2024-10-08 05:00:00,19854.689,19831.489,19763.009,68.4800000000032,HOD,20289.52,2024-10-09 15:50:00,True,2.1067935500917465,20090.72,2024-10-08 18:15:00,36.97213581406291,20087.165,2024-10-09 03:20:00,11,05:00–05:15
2024-10-08,RDR,LONG,2024-10-08 10:30:00,20014.719,19997.519,19886.343,111.17599999999948,HOD,20289.52,2024-10-09 15:50:00,True,5.647904434093916,20090.72,2024-10-08 18:15:00,94.56829739721088,20087.165,2024-10-09 03:20:00,11,10:30–10:45
2024-10-09,ADR,LONG,2024-10-08 21:00:00,20089.187,20087.299,20079.489,7.809999999997672,HOD,20318.21,2024-10-10 12:15:00,True,3.0227847214539723,20253.42,2024-10-09 18:25:00,87.88016969299373,20260.319,2024-10-10 09:50:00,9,21:00–21:15
2024-10-09,ODR,LONG,2024-10-09 04:00:00,20052.21,20039.531,20009.097,30.433999999997468,HOD,20318.21,2024-10-10 12:15:00,True,2.3636604326546022,20253.42,2024-10-09 18:25:00,70.60104386195887,20260.319,2024-10-10 09:50:00,9,04:00–04:15
2024-10-09,RDR,LONG,2024-10-09 10:55:00,20168.989,20150.999,20059.153,91.84600000000135,HOD,20318.21,2024-10-10 12:15:00,True,4.812312382088519,20253.42,2024-10-09 18:25:00,100.0,20130.954,2024-10-10 08:40:00,18,10:45–11:00
2024-10-10,ODR,SHORT,2024-10-10 04:45:00,20221.532,20255.31,20229.521,25.78900000000067,LOD,20133.199,2024-10-11 09:40:00,True,100.0,20233.189,2024-10-11 03:05:00,100.0,20232.909,2024-10-11 03:05:00,7,04:45–05:00
2024-10-10,RDR,LONG,2024-10-10 11:10:00,20234.998,20216.464,20120.865,95.59899999999834,HOD,20315.199,2024-10-11 15:15:00,True,11.873544908712708,20245.232,2024-10-10 18:10:00,100.0,20199.32,2024-10-11 03:15:00,16,11:00–11:15
2024-10-14,ADR,SHORT,2024-10-13 21:00:00,20228.987,20268.089,20239.52,28.568999999999505,LOD,20078.409,2024-10-15 15:35:00,True,99.37903004731692,20238.999,2024-10-15 10:45:00,100.0,20270.519,2024-10-15 10:50:00,6,21:00–21:15
2024-10-14,ODR,LONG,2024-10-14 04:10:00,20291.565,20287.589,20254.875,32.71399999999994,HOD,20482.232,2024-10-15 09:35:00,True,9.330869812393592,20447.076,2024-10-14 18:05:00,43.92097782831198,20452.819,2024-10-15 04:35:00,3,04:00–04:15
2024-10-14,RDR,SHORT,2024-10-14 11:40:00,20363.886,20490.819,20373.408,117.41100000000006,LOD,20078.409,2024-10-15 15:35:00,True,38.28476185665978,20238.999,2024-10-15 10:45:00,53.83926644596415,20172.864,2024-10-15 10:55:00,2,11:30–11:45
2024-10-15,ADR,SHORT,2024-10-14 20:30:00,20440.864,20456.054,20441.375,14.679000000000087,LOD,20032.508,2024-10-16 10:00:00,True,2.910372910271873,20150.01,2024-10-15 18:10:00,26.82448125451949,20183.054,2024-10-16 01:50:00,1,20:30–20:45
2024-10-15,ODR,SHORT,2024-10-15 04:15:00,20409.22,20433.689,20412.597,21.091999999996915,LOD,20032.508,2024-10-16 10:00:00,True,3.219065240064994,20150.01,2024-10-15 18:10:00,29.66965328890872,20183.054,2024-10-16 01:50:00,1,04:15–04:30
2024-10-15,RDR,SHORT,2024-10-15 10:30:00,20265.032,20467.808,20339.276,128.53199999999924,LOD,20032.508,2024-10-16 10:00:00,True,4.411111111109465,20150.01,2024-10-15 18:10:00,40.65656565656566,20183.054,2024-10-16 01:50:00,1,10:30–10:45
2024-10-16,ADR,LONG,2024-10-15 20:35:00,20195.587,20191.81,20171.753,20.0570000000007,HOD,20419.921,2024-10-17 09:05:00,True,44.90884424538344,20221.454,2024-10-17 02:25:00,63.42248843008079,20295.089,2024-10-17 03:25:00,8,20:30–20:45
2024-10-16,RDR,LONG,2024-10-16 14:20:00,20201.765,20178.007,20049.565,128.44200000000274,HOD,20419.921,2024-10-17 09:05:00,True,35.74069691770423,20221.454,2024-10-17 02:25:00,56.27561433586565,20295.089,2024-10-17 03:25:00,8,14:15–14:30
2024-10-17,ADR,LONG,2024-10-17 01:30:00,20155.543,20148.843,20116.608,32.23500000000058,HOD,20366.319,2024-10-18 11:30:00,True,3.665560277529874,20242.009,2024-10-17 18:40:00,92.75567326792498,20244.521,2024-10-17 20:30:00,15,01:30–01:45
2024-10-17,ODR,LONG,2024-10-17 04:00:00,20283.353,20281.242,20231.753,49.48899999999776,HOD,20366.319,2024-10-18 11:30:00,True,50.52859853617304,20288.542,2024-10-18 04:10:00,100.0,20270.887,2024-10-18 04:35:00,15,04:00–04:15
2024-10-17,RDR,SHORT,2024-10-17 15:35:00,20191.276,20399.398,20204.253,195.14500000000044,LOD,20156.064,2024-10-17 20:30:00,False,,,,,,,0,15:30–15:45
2024-10-21,ODR,SHORT,2024-10-21 05:20:00,20266.875,20295.786,20273.31,22.47599999999875,LOD,20201.298,2024-10-22 08:45:00,True,100.0,20285.264,2024-10-22 02:45:00,100.0,20289.898,2024-10-22 02:45:00,6,05:15–05:30
2024-10-21,RDR,SHORT,2024-10-21 10:45:00,20262.875,20388.943,20266.864,122.0789999999979,LOD,20201.298,2024-10-22 08:45:00,True,100.0,20274.299,2024-10-22 05:05:00,100.0,20275.253,2024-10-22 05:05:00,4,10:45–11:00
2024-10-22,ADR,SHORT,2024-10-21 20:50:00,20322.821,20360.376,20331.531,28.845000000001164,LOD,19931.864,2024-10-23 14:15:00,True,100.0,20333.519,2024-10-23 04:55:00,100.0,20339.721,2024-10-23 04:55:00,18,20:45–21:00
2024-10-22,ODR,SHORT,2024-10-22 04:30:00,20280.554,20327.409,20288.808,38.60099999999875,LOD,19931.864,2024-10-23 14:15:00,True,100.0,20303.819,2024-10-23 08:45:00,100.0,20299.82,2024-10-23 08:45:00,15,04:30–04:45
2024-10-22,RDR,LONG,2024-10-22 13:35:00,20378.265,20354.487,20241.042,113.44499999999972,HOD,20383.943,2024-10-23 03:20:00,True,100.0,20336.765,2024-10-22 18:15:00,100.0,20332.875,2024-10-22 18:15:00,19,13:30–13:45
2024-10-23,ADR,SHORT,2024-10-22 20:40:00,20347.799,20375.076,20355.586,19.4900000000016,LOD,20113.586,2024-10-24 11:50:00,True,2.8815157158950937,20144.397,2024-10-23 18:10:00,67.70302695905512,20173.654,2024-10-24 08:35:00,4,20:30–20:45
2024-10-23,ODR,SHORT,2024-10-23 04:40:00,20334.087,20376.789,20343.309,33.47999999999956,LOD,20113.586,2024-10-24 11:50:00,True,3.053933657604434,20144.397,2024-10-23 18:10:00,71.45520535206438,20173.654,2024-10-24 08:35:00,4,04:30–04:45
2024-10-23,RDR,SHORT,2024-10-23 11:10:00,20185.232,20285.619,20219.72,65.89899999999761,LOD,20113.586,2024-10-24 11:50:00,True,7.6799568569287855,20144.397,2024-10-23 18:10:00,100.0,20224.608,2024-10-24 03:15:00,15,11:00–11:15
2024-10-24,ADR,LONG,2024-10-23 20:30:00,20155.776,20146.897,20131.843,15.054000000000087,HOD,20556.564,2024-10-25 10:20:00,True,18.661141601531885,20227.965,2024-10-24 20:05:00,39.36151812408942,20255.321,2024-10-25 00:05:00,11,20:30–20:45
2024-10-24,ODR,LONG,2024-10-24 04:10:00,20244.819,20239.565,20171.897,67.66799999999785,HOD,20556.564,2024-10-25 10:20:00,True,100.0,20227.965,2024-10-24 20:05:00,100.0,20231.864,2024-10-24 20:05:00,20,04:00–04:15
2024-10-24,RDR,SHORT,2024-10-24 11:45:00,20120.353,20225.086,20156.609,68.47699999999895,LOD,20220.52,2024-10-25 00:05:00,False,,,,,,,0,11:45–12:00
2024-10-28,ADR,SHORT,2024-10-27 22:35:00,20463.389,20497.919,20471.031,26.88800000000265,LOD,20292.019,2024-10-29 08:35:00,True,14.127327911362457,20354.464,2024-10-28 19:10:00,64.0330481921721,20385.899,2024-10-29 02:30:00,2,22:30–22:45
2024-10-28,ODR,LONG,2024-10-28 04:55:00,20525.853,20519.41,20466.075,53.33499999999913,HOD,20604.153,2024-10-29 14:25:00,True,92.07084600164124,20521.053,2024-10-29 12:05:00,100.0,20515.231,2024-10-29 12:20:00,5,04:45–05:00
2024-10-28,RDR,SHORT,2024-10-28 10:50:00,20389.586,20461.031,20409.376,51.65499999999884,LOD,20292.019,2024-10-29 08:35:00,True,25.883734427512444,20354.464,2024-10-28 19:10:00,100.0,20410.065,2024-10-29 02:00:00,7,10:45–11:00
2024-10-29,ADR,SHORT,2024-10-28 22:45:00,20344.487,20375.187,20356.131,19.05600000000049,LOD,20291.764,2024-10-30 17:25:00,True,100.0,20435.376,2024-10-30 15:05:00,100.0,20407.632,2024-10-30 15:05:00,2,22:45–23:00
