trading_date,range_type,dr_high,dr_low,dr_range,idr_high,idr_low,idr_range
2024-01-02,ADR,16847.439,16831.739,15.69999999999709,16850.489,16830.419,20.06999999999971
2024-01-02,ODR,16847.799,16829.269,18.529999999998836,16848.589,16827.819,20.770000000000437
2024-01-02,RDR,16674.229,16547.239,126.98999999999796,16685.939,16535.949,149.98999999999796
2024-01-03,ADR,16549.929,16534.379,15.549999999999272,16550.799,16531.989,18.80999999999767
2024-01-03,ODR,16547.679,16497.529,50.150000000001455,16552.889,16495.959,56.93000000000029
2024-01-03,RDR,16462.349,16393.889,68.45999999999913,16477.389,16381.599,95.78999999999905
2024-01-04,ADR,16395.109,16385.499,9.610000000000582,16396.369,16384.169,12.19999999999709
2024-01-04,ODR,16415.479,16382.589,32.88999999999942,16417.199,16379.089,38.11000000000058
2024-01-04,RDR,16359.959,16286.519,73.44000000000051,16370.039,16277.609,92.43000000000029
2024-01-08,ADR,16340.149,16331.269,8.8799999999992,16340.599,16328.919,11.680000000000291
2024-01-08,ODR,16293.829,16265.209,28.61999999999898,16295.149,16263.619,31.529999999998836
2024-01-08,RDR,16484.929,16352.689,132.23999999999978,16487.389,16346.929,140.45999999999913
2024-01-09,ADR,16633.489,16627.739,5.75,16634.759,16625.869,8.889999999999418
2024-01-09,ODR,16609.939,16582.219,27.719999999997526,16610.159,16579.889,30.270000000000437
2024-01-09,RDR,16590.479,16512.419,78.05999999999767,16593.629,16505.929,87.70000000000073
2024-01-10,ADR,16697.599,16673.409,24.18999999999869,16698.599,16672.709,25.889999999999418
2024-01-10,ODR,16712.249,16694.219,18.029999999998836,16713.889,16690.089,23.799999999999272
2024-01-10,RDR,16714.909,16664.799,50.11000000000058,16723.789,16653.059,70.72999999999956
2024-01-11,ADR,16841.169,16814.709,26.460000000002765,16842.229,16814.709,27.520000000000437
2024-01-11,ODR,16894.509,16861.539,32.969999999997526,16899.629,16857.699,41.93000000000029
2024-01-11,RDR,16868.809,16696.099,172.71000000000276,16897.699,16683.819,213.88000000000102
2024-01-15,ADR,16820.519,16809.679,10.840000000000146,16822.699,16806.729,15.970000000001164
